JAR,Number of Correct APIs,Number of Wrong APIs,Failure Rate for APIs,Model Confidence for APIs,Hallucinations for APIs,API,Sample,Number of Correct FQNs,Number of Wrong FQNs,Failure Rate for FQNs,Model Confidence for Code and FQNs,Project Path,Build Status,Build Message,Hallucinations for FQNs,Usages
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,NamedParameterJdbcTemplate,5,5,0,0.0,0.4730556011199951,Projects/spring-jdbc-6.1.3/NamedParameterJdbcTemplate/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SimpleJdbcCall,1,0,0,1,0.5492953658103943,Projects/spring-jdbc-6.1.3/NamedParameterJdbcTemplate/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SimpleJdbcCall,2,2,1,0.3333333333333333,0.5774091482162476,Projects/spring-jdbc-6.1.3/SimpleJdbcCall/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SimpleJdbcCall,3,3,1,0.25,0.6162007451057434,Projects/spring-jdbc-6.1.3/SimpleJdbcCall/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SimpleJdbcCall,4,2,3,0.6,0.5851057171821594,Projects/spring-jdbc-6.1.3/SimpleJdbcCall/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SimpleJdbcCall,5,1,3,0.75,0.6229290962219238,Projects/spring-jdbc-6.1.3/SimpleJdbcCall/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SimpleJdbcInsert,1,4,0,0.0,0.5178351402282715,Projects/spring-jdbc-6.1.3/SimpleJdbcInsert/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SimpleJdbcInsert,2,0,0,1,0.49946948885917664,Projects/spring-jdbc-6.1.3/SimpleJdbcInsert/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SimpleJdbcInsert,3,5,0,0.0,0.5755764245986938,Projects/spring-jdbc-6.1.3/SimpleJdbcInsert/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SimpleJdbcInsert,4,5,0,0.0,0.7413844466209412,Projects/spring-jdbc-6.1.3/SimpleJdbcInsert/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SimpleJdbcInsert,5,2,1,0.3333333333333333,0.5266059637069702,Projects/spring-jdbc-6.1.3/SimpleJdbcInsert/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SqlRowSetResultSetExtractor,1,1,7,0.875,0.7288575768470764,Projects/spring-jdbc-6.1.3/SimpleJdbcInsert/sample_5/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SqlRowSetResultSetExtractor,2,3,7,0.7,0.5555388331413269,Projects/spring-jdbc-6.1.3/SqlRowSetResultSetExtractor/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SqlRowSetResultSetExtractor,3,0,5,1.0,0.569981038570404,Projects/spring-jdbc-6.1.3/SqlRowSetResultSetExtractor/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SqlRowSetResultSetExtractor,4,3,0,0.0,0.4920107424259186,Projects/spring-jdbc-6.1.3/SqlRowSetResultSetExtractor/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,SqlRowSetResultSetExtractor,5,0,0,1,0.2861722707748413,Projects/spring-jdbc-6.1.3/SqlRowSetResultSetExtractor/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,420
junit-4.4.jar,2,48,0.96,0.8736147284507751,Partially Present. Need manual review.,Assert,1,0,0,1,0.43211066722869873,N/A,failure,Model could not predict any correct FQNs.,True,2850
junit-4.4.jar,2,48,0.96,0.8736147284507751,Partially Present. Need manual review.,Assert,2,0,0,1,0.4435904324054718,N/A,failure,Model could not predict any correct FQNs.,True,2850
junit-4.4.jar,2,48,0.96,0.8736147284507751,Partially Present. Need manual review.,Assert,3,1,0,0.0,0.5339338183403015,Projects/junit-4.4/Assert/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,2850
junit-4.4.jar,2,48,0.96,0.8736147284507751,Partially Present. Need manual review.,Assert,4,1,0,0.0,0.49597036838531494,Projects/junit-4.4/Assert/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,2850
junit-4.4.jar,2,48,0.96,0.8736147284507751,Partially Present. Need manual review.,Assert,5,1,0,0.0,0.5271784067153931,Projects/junit-4.4/Assert/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,2850
junit-4.4.jar,2,48,0.96,0.8736147284507751,Partially Present. Need manual review.,ComparisonFailure,1,2,0,0.0,0.5314420461654663,Projects/junit-4.4/ComparisonFailure/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,2850
junit-4.4.jar,2,48,0.96,0.8736147284507751,Partially Present. Need manual review.,ComparisonFailure,2,2,0,0.0,0.5188626646995544,Projects/junit-4.4/ComparisonFailure/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,2850
junit-4.4.jar,2,48,0.96,0.8736147284507751,Partially Present. Need manual review.,ComparisonFailure,3,0,0,1,0.6674349308013916,Projects/junit-4.4/ComparisonFailure/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,2850
junit-4.4.jar,2,48,0.96,0.8736147284507751,Partially Present. Need manual review.,ComparisonFailure,4,1,2,0.6666666666666666,0.4763851761817932,Projects/junit-4.4/ComparisonFailure/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,2850
junit-4.4.jar,2,48,0.96,0.8736147284507751,Partially Present. Need manual review.,ComparisonFailure,5,2,1,0.3333333333333333,0.5619421005249023,Projects/junit-4.4/ComparisonFailure/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,2850
aspectjweaver-1.9.8.jar,0,50,1.0,0.8654497861862183,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,457
testng-7.5.jar,0,1,1.0,0.8397282361984253,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,149
xercesImpl-2.12.2.jar,0,0,1.0,0.5480263829231262,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,414
aspectjrt-1.9.9.1.jar,0,37,1.0,0.9084110856056212,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,525
mockito-core-5.10.0.jar,0,0,1.0,0.5473602414131165,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,651
slf4j-api-2.0.6.jar,0,0,1.0,0.7211126685142517,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3339
core-ktx-1.8.0.jar,0,0,1.0,0.6587861180305481,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,765
commons-math3-3.6.1.jar,0,0,1.0,0.7048667073249817,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1739
mockito-core-4.8.0.jar,0,0,1.0,0.5798727869987488,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1284
commons-io-2.11.0.jar,0,0,1.0,0.6019657850265503,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5917
spring-boot-autoconfigure-3.2.2.jar,0,33,1.0,0.8872857093811035,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,218
log4j-over-slf4j-2.0.12.jar,2,12,0.8571428571428571,0.840560793876648,Partially Present. Need manual review.,Logger,1,2,0,0.0,0.5620520710945129,Projects/log4j-over-slf4j-2.0.12/Logger/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,37
log4j-over-slf4j-2.0.12.jar,2,12,0.8571428571428571,0.840560793876648,Partially Present. Need manual review.,Logger,2,2,0,0.0,0.7136409282684326,Projects/log4j-over-slf4j-2.0.12/Logger/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,37
log4j-over-slf4j-2.0.12.jar,2,12,0.8571428571428571,0.840560793876648,Partially Present. Need manual review.,Logger,3,1,0,0.0,0.6038764715194702,Projects/log4j-over-slf4j-2.0.12/Logger/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,37
log4j-over-slf4j-2.0.12.jar,2,12,0.8571428571428571,0.840560793876648,Partially Present. Need manual review.,Logger,4,2,0,0.0,0.47887930274009705,Projects/log4j-over-slf4j-2.0.12/Logger/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,37
log4j-over-slf4j-2.0.12.jar,2,12,0.8571428571428571,0.840560793876648,Partially Present. Need manual review.,Logger,5,2,0,0.0,0.5933098196983337,Projects/log4j-over-slf4j-2.0.12/Logger/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,37
log4j-over-slf4j-2.0.12.jar,2,12,0.8571428571428571,0.840560793876648,Partially Present. Need manual review.,Level,1,2,0,0.0,0.6770000457763672,Projects/log4j-over-slf4j-2.0.12/Level/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,37
log4j-over-slf4j-2.0.12.jar,2,12,0.8571428571428571,0.840560793876648,Partially Present. Need manual review.,Level,2,2,1,0.3333333333333333,0.47502198815345764,Projects/log4j-over-slf4j-2.0.12/Level/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,37
log4j-over-slf4j-2.0.12.jar,2,12,0.8571428571428571,0.840560793876648,Partially Present. Need manual review.,Level,3,0,0,1,0.21676009893417358,Projects/log4j-over-slf4j-2.0.12/Level/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,37
log4j-over-slf4j-2.0.12.jar,2,12,0.8571428571428571,0.840560793876648,Partially Present. Need manual review.,Level,4,4,1,0.2,0.5836971998214722,Projects/log4j-over-slf4j-2.0.12/Level/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,37
log4j-over-slf4j-2.0.12.jar,2,12,0.8571428571428571,0.840560793876648,Partially Present. Need manual review.,Level,5,2,0,0.0,0.500684916973114,Projects/log4j-over-slf4j-2.0.12/Level/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,37
slf4j-api-2.0.7.jar,0,0,1.0,0.6878764629364014,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4326
hibernate-core-6.0.0.Final.jar,2,11,0.8461538461538461,0.7661731839179993,Partially Present. Need manual review.,CacheMode,1,2,1,0.3333333333333333,0.4142494201660156,N/A,failure,No valid Java code found from the model's output.,True,24
hibernate-core-6.0.0.Final.jar,2,11,0.8461538461538461,0.7661731839179993,Partially Present. Need manual review.,CacheMode,2,0,1,1.0,0.5999208688735962,N/A,failure,Model could not predict any correct FQNs.,True,24
hibernate-core-6.0.0.Final.jar,2,11,0.8461538461538461,0.7661731839179993,Partially Present. Need manual review.,CacheMode,3,2,3,0.6,0.5192821621894836,Projects/hibernate-core-6.0.0.Final/CacheMode/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,24
hibernate-core-6.0.0.Final.jar,2,11,0.8461538461538461,0.7661731839179993,Partially Present. Need manual review.,CacheMode,4,4,2,0.3333333333333333,0.7714049816131592,Projects/hibernate-core-6.0.0.Final/CacheMode/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,24
hibernate-core-6.0.0.Final.jar,2,11,0.8461538461538461,0.7661731839179993,Partially Present. Need manual review.,CacheMode,5,7,1,0.125,0.5061562061309814,Projects/hibernate-core-6.0.0.Final/CacheMode/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,24
hibernate-core-6.0.0.Final.jar,2,11,0.8461538461538461,0.7661731839179993,Partially Present. Need manual review.,CacheException,1,0,0,1,0.4849676489830017,Projects/hibernate-core-6.0.0.Final/CacheMode/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,24
hibernate-core-6.0.0.Final.jar,2,11,0.8461538461538461,0.7661731839179993,Partially Present. Need manual review.,CacheException,2,0,2,1.0,0.49660035967826843,Projects/hibernate-core-6.0.0.Final/CacheMode/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,24
hibernate-core-6.0.0.Final.jar,2,11,0.8461538461538461,0.7661731839179993,Partially Present. Need manual review.,CacheException,3,1,0,0.0,0.49553975462913513,Projects/hibernate-core-6.0.0.Final/CacheException/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,24
hibernate-core-6.0.0.Final.jar,2,11,0.8461538461538461,0.7661731839179993,Partially Present. Need manual review.,CacheException,4,0,0,1,0.6597413420677185,Projects/hibernate-core-6.0.0.Final/CacheException/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,24
hibernate-core-6.0.0.Final.jar,2,11,0.8461538461538461,0.7661731839179993,Partially Present. Need manual review.,CacheException,5,2,0,0.0,0.5733097195625305,Projects/hibernate-core-6.0.0.Final/CacheException/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,24
kotlin-stdlib-1.9.22.jar,0,50,1.0,0.8097902536392212,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13534
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonArray,1,4,0,0.0,0.5907339453697205,Projects/gson-2.10.1/JsonArray/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonArray,2,4,0,0.0,0.7446227073669434,Projects/gson-2.10.1/JsonArray/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonArray,3,6,0,0.0,0.5610851645469666,Projects/gson-2.10.1/JsonArray/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonArray,4,0,2,1.0,0.5349484086036682,Projects/gson-2.10.1/JsonArray/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonArray,5,2,0,0.0,0.6166176795959473,Projects/gson-2.10.1/JsonArray/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonObject,1,1,0,0.0,0.5827478170394897,Projects/gson-2.10.1/JsonObject/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonObject,2,1,0,0.0,0.4984569847583771,Projects/gson-2.10.1/JsonObject/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonObject,3,0,0,1,0.26109713315963745,Projects/gson-2.10.1/JsonObject/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonObject,4,1,0,0.0,0.5049558281898499,Projects/gson-2.10.1/JsonObject/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonObject,5,2,0,0.0,0.6293545961380005,Projects/gson-2.10.1/JsonObject/sample_4/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonPrimitive,1,2,0,0.0,0.5306922793388367,Projects/gson-2.10.1/JsonPrimitive/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonPrimitive,2,1,0,0.0,0.6691913604736328,Projects/gson-2.10.1/JsonPrimitive/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonPrimitive,3,1,0,0.0,0.4641759991645813,Projects/gson-2.10.1/JsonPrimitive/sample_2/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonPrimitive,4,1,0,0.0,0.5122663378715515,Projects/gson-2.10.1/JsonPrimitive/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2424
gson-2.10.1.jar,7,21,0.75,0.7764476537704468,Partially Present. Need manual review.,JsonPrimitive,5,0,0,1,0.4841412305831909,Projects/gson-2.10.1/JsonPrimitive/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,2424
