JAR,Number of Correct APIs,Number of Wrong APIs,Failure Rate for APIs,Model Confidence for APIs,Hallucinations for APIs,API,Sample,Number of Correct FQNs,Number of Wrong FQNs,Failure Rate for FQNs,Model Confidence for Code and FQNs,Project Path,Build Status,Build Message,Hallucinations for FQNs
spring-beans-6.1.3.jar,4,4,0.5,0.7423819899559021,Partially Present. Need manual review.,BeanDefinitionHolder,3,3,0,0.0,0.4879778325557709,Projects/spring-beans-6.1.3/BeanDefinitionHolder/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-beans-6.1.3.jar,4,4,0.5,0.7423819899559021,Partially Present. Need manual review.,BeanDefinitionHolder,4,0,0,1,0.6090141534805298,Projects/spring-beans-6.1.3/BeanDefinitionHolder/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
spring-beans-6.1.3.jar,4,4,0.5,0.7423819899559021,Partially Present. Need manual review.,BeanDefinitionHolder,5,5,2,0.2857142857142857,0.6808858513832092,Projects/spring-beans-6.1.3/BeanDefinitionHolder/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
slf4j-api-2.0.8.jar,2,16,0.8888888888888888,0.7348553538322449,Partially Present. Need manual review.,LoggerFactory,1,2,0,0.0,0.6584690809249878,Projects/slf4j-api-2.0.8/LoggerFactory/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.8.jar,2,16,0.8888888888888888,0.7348553538322449,Partially Present. Need manual review.,LoggerFactory,2,2,0,0.0,0.564851701259613,Projects/slf4j-api-2.0.8/LoggerFactory/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.8.jar,2,16,0.8888888888888888,0.7348553538322449,Partially Present. Need manual review.,LoggerFactory,3,2,0,0.0,0.5339621305465698,Projects/slf4j-api-2.0.8/LoggerFactory/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
slf4j-api-2.0.8.jar,2,16,0.8888888888888888,0.7348553538322449,Partially Present. Need manual review.,LoggerFactory,4,2,0,0.0,0.6663680076599121,Projects/slf4j-api-2.0.8/LoggerFactory/sample_3/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
slf4j-api-2.0.8.jar,2,16,0.8888888888888888,0.7348553538322449,Partially Present. Need manual review.,LoggerFactory,5,2,0,0.0,0.6374636292457581,Projects/slf4j-api-2.0.8/LoggerFactory/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.8.jar,2,16,0.8888888888888888,0.7348553538322449,Partially Present. Need manual review.,MDC,1,1,0,0.0,0.49589455127716064,Projects/slf4j-api-2.0.8/MDC/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.8.jar,2,16,0.8888888888888888,0.7348553538322449,Partially Present. Need manual review.,MDC,2,3,0,0.0,0.5670961737632751,Projects/slf4j-api-2.0.8/MDC/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.8.jar,2,16,0.8888888888888888,0.7348553538322449,Partially Present. Need manual review.,MDC,3,1,0,0.0,0.512548565864563,Projects/slf4j-api-2.0.8/MDC/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.8.jar,2,16,0.8888888888888888,0.7348553538322449,Partially Present. Need manual review.,MDC,4,0,0,1,0.6518549919128418,Projects/slf4j-api-2.0.8/MDC/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
slf4j-api-2.0.8.jar,2,16,0.8888888888888888,0.7348553538322449,Partially Present. Need manual review.,MDC,5,3,0,0.0,0.6150845289230347,Projects/slf4j-api-2.0.8/MDC/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.11.jar,2,17,0.8947368421052632,0.7568615674972534,Partially Present. Need manual review.,LoggerFactory,1,2,0,0.0,0.38907745480537415,Projects/slf4j-api-2.0.11/LoggerFactory/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.11.jar,2,17,0.8947368421052632,0.7568615674972534,Partially Present. Need manual review.,LoggerFactory,2,2,0,0.0,0.7077218294143677,Projects/slf4j-api-2.0.11/LoggerFactory/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
slf4j-api-2.0.11.jar,2,17,0.8947368421052632,0.7568615674972534,Partially Present. Need manual review.,LoggerFactory,3,3,0,0.0,0.6692982316017151,Projects/slf4j-api-2.0.11/LoggerFactory/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
slf4j-api-2.0.11.jar,2,17,0.8947368421052632,0.7568615674972534,Partially Present. Need manual review.,LoggerFactory,4,2,0,0.0,0.5941156148910522,Projects/slf4j-api-2.0.11/LoggerFactory/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.11.jar,2,17,0.8947368421052632,0.7568615674972534,Partially Present. Need manual review.,LoggerFactory,5,2,0,0.0,0.3725813925266266,Projects/slf4j-api-2.0.11/LoggerFactory/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.11.jar,2,17,0.8947368421052632,0.7568615674972534,Partially Present. Need manual review.,MDC,1,1,0,0.0,0.5510938763618469,Projects/slf4j-api-2.0.11/MDC/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.11.jar,2,17,0.8947368421052632,0.7568615674972534,Partially Present. Need manual review.,MDC,2,1,0,0.0,0.6058623790740967,Projects/slf4j-api-2.0.11/MDC/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.11.jar,2,17,0.8947368421052632,0.7568615674972534,Partially Present. Need manual review.,MDC,3,1,0,0.0,0.6170916557312012,Projects/slf4j-api-2.0.11/MDC/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.11.jar,2,17,0.8947368421052632,0.7568615674972534,Partially Present. Need manual review.,MDC,4,3,0,0.0,0.5495571494102478,Projects/slf4j-api-2.0.11/MDC/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.11.jar,2,17,0.8947368421052632,0.7568615674972534,Partially Present. Need manual review.,MDC,5,3,0,0.0,0.5448980927467346,Projects/slf4j-api-2.0.11/MDC/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,DefaultTransactionStatus,1,0,4,1.0,0.49971073865890503,N/A,failure,Model could not predict any correct FQNs.,True
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,DefaultTransactionStatus,2,3,1,0.25,0.5537049174308777,Projects/spring-tx-5.3.18/DefaultTransactionStatus/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,DefaultTransactionStatus,3,3,0,0.0,0.5050620436668396,Projects/spring-tx-5.3.18/DefaultTransactionStatus/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,DefaultTransactionStatus,4,1,1,0.5,0.45790591835975647,Projects/spring-tx-5.3.18/DefaultTransactionStatus/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,DefaultTransactionStatus,5,0,0,1,0.5557114481925964,Projects/spring-tx-5.3.18/DefaultTransactionStatus/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionSynchronizationManager,1,2,0,0.0,0.46301162242889404,Projects/spring-tx-5.3.18/TransactionSynchronizationManager/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionSynchronizationManager,2,0,1,1.0,0.5602295994758606,Projects/spring-tx-5.3.18/TransactionSynchronizationManager/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionSynchronizationManager,3,1,0,0.0,0.4698631763458252,Projects/spring-tx-5.3.18/TransactionSynchronizationManager/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionSynchronizationManager,4,1,0,0.0,0.5337669849395752,Projects/spring-tx-5.3.18/TransactionSynchronizationManager/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionSynchronizationManager,5,3,0,0.0,0.6053133010864258,Projects/spring-tx-5.3.18/TransactionSynchronizationManager/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionInterceptor,1,3,0,0.0,0.4601033627986908,Projects/spring-tx-5.3.18/TransactionSynchronizationManager/sample_5/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionInterceptor,2,0,1,1.0,0.6454072594642639,Projects/spring-tx-5.3.18/TransactionSynchronizationManager/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionInterceptor,3,3,0,0.0,0.4893466532230377,Projects/spring-tx-5.3.18/TransactionInterceptor/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionInterceptor,4,1,2,0.6666666666666666,0.5193792581558228,Projects/spring-tx-5.3.18/TransactionInterceptor/sample_3/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionInterceptor,5,4,0,0.0,0.554259717464447,Projects/spring-tx-5.3.18/TransactionInterceptor/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionAttributeSourceAdvisor,1,5,1,0.16666666666666666,0.5776241421699524,Projects/spring-tx-5.3.18/TransactionAttributeSourceAdvisor/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionAttributeSourceAdvisor,2,0,0,1,0.6608847379684448,Projects/spring-tx-5.3.18/TransactionAttributeSourceAdvisor/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionAttributeSourceAdvisor,3,6,0,0.0,0.566044807434082,Projects/spring-tx-5.3.18/TransactionAttributeSourceAdvisor/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionAttributeSourceAdvisor,4,4,0,0.0,0.7091371417045593,Projects/spring-tx-5.3.18/TransactionAttributeSourceAdvisor/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionAttributeSourceAdvisor,5,3,1,0.25,0.5363845825195312,Projects/spring-tx-5.3.18/TransactionAttributeSourceAdvisor/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionProxyFactoryBean,1,4,1,0.2,0.6256042718887329,Projects/spring-tx-5.3.18/TransactionProxyFactoryBean/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionProxyFactoryBean,2,5,1,0.16666666666666666,0.5206356644630432,Projects/spring-tx-5.3.18/TransactionProxyFactoryBean/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionProxyFactoryBean,3,0,0,1,0.5185440182685852,Projects/spring-tx-5.3.18/TransactionProxyFactoryBean/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionProxyFactoryBean,4,23,2,0.08,0.7155294418334961,Projects/spring-tx-5.3.18/TransactionProxyFactoryBean/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-tx-5.3.18.jar,5,15,0.75,0.6202372312545776,Partially Present. Need manual review.,TransactionProxyFactoryBean,5,5,0,0.0,0.6284248232841492,Projects/spring-tx-5.3.18/TransactionProxyFactoryBean/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeBodyPart,1,0,3,1.0,0.7288870811462402,N/A,failure,Model could not predict any correct FQNs.,True
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeBodyPart,2,4,2,0.3333333333333333,0.5508105754852295,Projects/jakarta.mail-api-2.1.2/MimeBodyPart/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeBodyPart,3,0,2,1.0,0.6430941224098206,Projects/jakarta.mail-api-2.1.2/MimeBodyPart/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeBodyPart,4,0,0,1,0.6327129006385803,Projects/jakarta.mail-api-2.1.2/MimeBodyPart/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeBodyPart,5,3,1,0.25,0.5449819564819336,Projects/jakarta.mail-api-2.1.2/MimeBodyPart/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeMultipart,1,0,3,1.0,0.7121953964233398,Projects/jakarta.mail-api-2.1.2/MimeBodyPart/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeMultipart,2,0,2,1.0,0.5235016345977783,Projects/jakarta.mail-api-2.1.2/MimeBodyPart/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeMultipart,3,7,4,0.36363636363636365,0.7024438381195068,Projects/jakarta.mail-api-2.1.2/MimeMultipart/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeMultipart,4,0,2,1.0,0.6924141049385071,Projects/jakarta.mail-api-2.1.2/MimeMultipart/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeMultipart,5,0,4,1.0,0.7240756154060364,Projects/jakarta.mail-api-2.1.2/MimeMultipart/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeMessage,1,0,4,1.0,0.5822712182998657,Projects/jakarta.mail-api-2.1.2/MimeMultipart/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jakarta.mail-api-2.1.2.jar,3,5,0.625,0.7461881041526794,Partially Present. Need manual review.,MimeMessage,2,0,5,1.0,0.6804187297821045,Projects/jakarta.mail-api-2.1.2/MimeMultipart/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
